old_url,type,title,summary,body,publication_date_iso,publication_date,urn,attachment_1,attachment_1_title,attachment_2,attachment_2_title,publication_series,associated_policies,associated_organisations,geo_scope,geo_breakdown,i
http://www.dft.gov.uk/statistics/tables/nts9907,Table,NTS9907,Download table NTS9907 – Average distance travelled by purpose- region and area type: Great Britain (XLS – 182 KB),"## Download table

  * [NTS9907 - Average distance travelled by purpose- region and area type: Great Britain (XLS - 182 KB)](http://assets.dft.gov.uk/statistics/tables/nts9907.xls)

## Contact us

  * [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk)
  * Phone: 020 7944 3097

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk) for an alternative format
",2011-10-06,6 October 2011,NTS9907,http://assets.dft.gov.uk/statistics/tables/nts9907.xls,NTS9907 – Average distance travelled by purpose- region and area type: Great Britain (XLS – 182 KB),,,National Travel Survey,"Distance travelled, Personal travel, Purpose of travel",Department for Transport,Great Britain,Regions,511
http://www.dft.gov.uk/statistics/tables/nts9908,Table,NTS9908,Download table NTS9908 – Trips to and from school by main mode- region and area type: Great Britain (XLS – 170 KB),"## Download table

  * [NTS9908 - Trips to and from school by main mode- region and area type: Great Britain (XLS - 170 KB)](http://assets.dft.gov.uk/statistics/tables/nts9908.xls)

## Contact us

  * [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk)
  * Phone: 020 7944 3097

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk) for an alternative format
",2011-10-06,6 October 2011,NTS9908,http://assets.dft.gov.uk/statistics/tables/nts9908.xls,NTS9908 – Trips to and from school by main mode- region and area type: Great Britain (XLS – 170 KB),,,National Travel Survey,"Buses and coaches, Cars, Children, Mode of travel, Personal travel, Walking / Pedestrians",Department for Transport,Great Britain,Regions,512
http://www.dft.gov.uk/statistics/tables/nts9909,Table,NTS9909,"Download table NTS9909 – Proportion of urban trips under 5 miles by main mode and region: Great Britain (Business Plan impact indicator) (XLS – 162 KB) Download csv NTS9909 – Impact indicator data by region: Great Britain, 2002 to 2010 (CSV – 2 KB)","## Download table

  * [NTS9909 - Proportion of urban trips under 5 miles by main mode and region: Great Britain (Business Plan impact indicator) (XLS - 162 KB)](http://assets.dft.gov.uk/statistics/tables/nts9909.xls)

## Download csv

  * [NTS9909 - Impact indicator data by region: Great Britain, 2002 to 2010 (CSV - 2 KB)](http://assets.dft.gov.uk/publications/proportion-of-urban-trips-under-5-miles-taken-by-walking-or-cycling-public-transport/nts9909.csv)

## Contact us

  * [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk)
  * Phone: 020 7944 3097

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk) for an alternative format
",2011-07-28,28 July 2011,NTS9909,http://assets.dft.gov.uk/statistics/tables/nts9909.xls,NTS9909 – Proportion of urban trips under 5 miles by main mode and region: Great Britain (Business Plan impact indicator) (XLS – 162 KB),http://assets.dft.gov.uk/publications/proportion-of-urban-trips-under-5-miles-taken-by-walking-or-cycling-public-transport/nts9909.csv,"NTS9909 – Impact indicator data by region: Great Britain, 2002 to 2010 (CSV – 2 KB)",National Travel Survey,"Cycling / Cyclists, Distance travelled, Journeys / Trips, Personal travel, Walking / Pedestrians",Department for Transport,Great Britain,Regions,513
http://www.dft.gov.uk/statistics/tables/nts9910,Table,NTS9910,"Download table NTS9910 – Average length of trip by main mode, region and area type: Great Britain (XLS – KB)","## Download table

  * [NTS9910 - Average length of trip by main mode, region and area type: Great Britain (XLS - KB)](http://assets.dft.gov.uk/statistics/tables/nts9910.xls)

## Contact us

  * [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk)
  * Phone: 020 7944 3097

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk) for an alternative format
",2012-07-27,27 July 2012,NTS9910,http://assets.dft.gov.uk/statistics/tables/nts9910.xls,"NTS9910 – Average length of trip by main mode, region and area type: Great Britain (XLS –  KB)",,,National Travel Survey,"Buses and coaches, Cars, Distance travelled, Mode of travel, Personal travel, Walking / Pedestrians",Department for Transport,Great Britain,Regions,514
http://www.dft.gov.uk/statistics/tables/nts9911,Table,NTS9911,"Download table NTS9911 – Trips per person per year by distance band, region and area type: Great Britain (XLS – KB)","## Download table

  * [NTS9911 - Trips per person per year by distance band, region and area type: Great Britain (XLS - KB)](http://assets.dft.gov.uk/statistics/tables/nts9911.xls)

## Contact us

  * [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk)
  * Phone: 020 7944 3097

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk) for an alternative format
",2012-07-27,27 July 2012,NTS9911,http://assets.dft.gov.uk/statistics/tables/nts9911.xls,"NTS9911 – Trips per person per year by distance band, region and area type: Great Britain (XLS –  KB)",,,National Travel Survey,"Distance travelled, Journeys / Trips, Personal travel",Department for Transport,Great Britain,Regions,515
http://www.dft.gov.uk/statistics/tables/nts9912,Table,NTS9912,"Download table NTS9912 – Average length of trip by purpose, region and area type: Great Britain (XLS – KB)","## Download table

  * [NTS9912 - Average length of trip by purpose, region and area type: Great Britain (XLS - KB)](http://assets.dft.gov.uk/statistics/tables/nts9912.xls)

## Contact us

  * [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk)
  * Phone: 020 7944 3097

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk) for an alternative format
",2012-07-27,27 July 2012,NTS9912,http://assets.dft.gov.uk/statistics/tables/nts9912.xls,"NTS9912 – Average length of trip by purpose, region and area type: Great Britain (XLS –  KB)",,,National Travel Survey,"Commuting, Distance travelled, Personal travel, Purpose of travel",Department for Transport,Great Britain,Regions,516
http://www.dft.gov.uk/statistics/tables/nts9913,Table,NTS9913,"Download table NTS9913 – Hours travelled per person per year by purpose, region and area type: Great Britain (XLS – KB)","## Download table

  * [NTS9913 - Hours travelled per person per year by purpose, region and area type: Great Britain (XLS - KB)](http://assets.dft.gov.uk/statistics/tables/nts9913.xls)

## Contact us

  * [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk)
  * Phone: 020 7944 3097

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk) for an alternative format
",2012-07-27,27 July 2012,NTS9913,http://assets.dft.gov.uk/statistics/tables/nts9913.xls,"NTS9913 – Hours travelled per person per year by purpose, region and area type: Great Britain (XLS –  KB)",,,National Travel Survey,"Commuting, Distance travelled, Personal travel, Purpose of travel",Department for Transport,Great Britain,Regions,517
http://www.dft.gov.uk/statistics/tables/nts9914,Table,NTS9914,"Download table NTS9914 – Average duration of trip by purpose, region and area type: Great Britain (XLS – KB)","## Download table

  * [NTS9914 - Average duration of trip by purpose, region and area type: Great Britain (XLS - KB)](http://assets.dft.gov.uk/statistics/tables/nts9914.xls)

## Contact us

  * [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk)
  * Phone: 020 7944 3097

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk) for an alternative format
",2012-07-27,27 July 2012,NTS9914,http://assets.dft.gov.uk/statistics/tables/nts9914.xls,"NTS9914 – Average duration of trip by purpose, region and area type: Great Britain (XLS –  KB)",,,National Travel Survey,"Commuting, Journey time, Personal travel, Purpose of travel",Department for Transport,Great Britain,Regions,518
http://www.dft.gov.uk/statistics/tables/nts9915,Table,NTS9915,Download table NTS9915 – Take-up rate of concessionary travel schemes by region and area type: Great Britain (XLS – KB),"## Download table

  * [NTS9915 - Take-up rate of concessionary travel schemes by region and area type: Great Britain (XLS - KB)](http://assets.dft.gov.uk/statistics/tables/nts9915.xls)

## Contact us

  * [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk)
  * Phone: 020 7944 3097

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk) for an alternative format
",2012-07-27,27 July 2012,NTS9915,http://assets.dft.gov.uk/statistics/tables/nts9915.xls,NTS9915 – Take-up rate of concessionary travel schemes by region and area type: Great Britain (XLS –  KB),,,National Travel Survey,"Concessionary travel, Personal travel",Department for Transport,Great Britain,Regions,519
http://www.dft.gov.uk/statistics/tables/nts9916,Table,NTS9916,Download table NTS9916 – Bus availability by region and area type: Great Britain (XLS – KB),"## Download table

  * [NTS9916 - Bus availability by region and area type: Great Britain (XLS - KB)](http://assets.dft.gov.uk/statistics/tables/nts9916.xls)

## Contact us

  * [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk)
  * Phone: 020 7944 3097

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [national.travelsurvey@dft.gsi.gov.uk](mailto:national.travelsurvey@dft.gsi.gov.uk) for an alternative format
",2012-07-27,27 July 2012,NTS9916,http://assets.dft.gov.uk/statistics/tables/nts9916.xls,NTS9916 – Bus availability by region and area type: Great Britain (XLS –  KB),,,National Travel Survey,"Accessibility, Buses and coaches, Journey time, Personal travel",Department for Transport,Great Britain,Regions,520
http://www.dft.gov.uk/statistics/tables/port0101,Table,PORT0101,"Download table PORT0101 – UK ports, all freight traffic, by port, annual from 1965 (XLS – 338 KB)","## Download table

  * [PORT0101 - UK ports, all freight traffic, by port, annual from 1965 (XLS - 338 KB)](http://assets.dft.gov.uk/statistics/tables/port0101.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-07-05,5 July 2012,PORT0101,http://assets.dft.gov.uk/statistics/tables/port0101.xls,"PORT0101 – UK ports, all freight traffic, by port, annual from 1965 (XLS – 338 KB)",,,Ports,"Freight domestic, Freight international, Maritime",Department for Transport,United Kingdom,Not applicable,521
http://www.dft.gov.uk/statistics/tables/port0102,Table,PORT0102,"Download table PORT0102 – UK major ports, all freight traffic, by cargo type and direction (XLS – 92 KB)","## Download table

  * [PORT0102 - UK major ports, all freight traffic, by cargo type and direction (XLS - 92 KB)](http://assets.dft.gov.uk/statistics/tables/port0102.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2012-07-05,5 July 2012,PORT0102,http://assets.dft.gov.uk/statistics/tables/port0102.xls,"PORT0102 – UK major ports, all freight traffic, by cargo type and direction (XLS – 92 KB)",,,Ports,"Freight domestic, Freight international, Maritime",Department for Transport,United Kingdom,Not applicable,522
http://www.dft.gov.uk/statistics/tables/port0103,Table,PORT0103,"Download table PORT0103 – All UK port freight traffic by region and country, from 2000 (XLS – 55 KB)","## Download table

  * [PORT0103 - All UK port freight traffic by region and country, from 2000 (XLS - 55 KB)](http://assets.dft.gov.uk/statistics/tables/PORT0103.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2011-09-20,20 September 2011,PORT0103,http://assets.dft.gov.uk/statistics/tables/PORT0103.xls,"PORT0103 – All UK port freight traffic by region and country, from 2000 (XLS – 55 KB)",,,Ports,"Freight domestic, Freight international, Maritime, TSGB",Department for Transport,United Kingdom,Regions,523
http://www.dft.gov.uk/statistics/tables/port0104,Table,PORT0104,"Download table PORT0104 – All UK port freight traffic, foreign, coastwise and one-port by direction, from 1965/1980 (XLS – 51 KB)","## Download table

  * [PORT0104 - All UK port freight traffic, foreign, coastwise and one-port by direction, from 1965/1980 (XLS - 51 KB)](http://assets.dft.gov.uk/statistics/tables/port0104.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2011-09-22,22 September 2011,PORT0104,http://assets.dft.gov.uk/statistics/tables/port0104.xls,"PORT0104 – All UK port freight traffic, foreign, coastwise and one-port by direction, from 1965/1980 (XLS – 51 KB)",,,Ports,"Freight domestic, Freight international, Maritime, TSGB",Department for Transport,United Kingdom,Not applicable,524
http://www.dft.gov.uk/statistics/tables/port0105,Table,PORT0105,"Download table PORT0105 – UK major port freight traffic, foreign, coastwise and one-port by direction, from 1995 (XLS – 45 KB)","## Download table

  * [PORT0105 - UK major port freight traffic, foreign, coastwise and one-port by direction, from 1995 (XLS - 45 KB)](http://assets.dft.gov.uk/statistics/tables/port0105.xls)

## Contact us

  * [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk)
  * Phone: 020 7944 3087

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email [maritime.stats@dft.gsi.gov.uk](mailto:maritime.stats@dft.gsi.gov.uk) for an alternative format
",2011-09-22,22 September 2011,PORT0105,http://assets.dft.gov.uk/statistics/tables/port0105.xls,"PORT0105 – UK major port freight traffic, foreign, coastwise and one-port by direction, from 1995 (XLS – 45 KB)",,,Ports,"Freight domestic, Freight international, Maritime",Department for Transport,United Kingdom,Small areas,525
